


################################################################################
################################################################################
			Nova Captura
2017-10-05 13:42:15.272054
2017-10-05 13:42:15.305056
2017-10-05 13:42:15.338057
2017-10-05 13:42:15.371059
2017-10-05 13:42:15.404061
2017-10-05 13:42:15.442063
2017-10-05 13:42:15.505067
2017-10-05 13:42:15.550070
2017-10-05 13:42:15.631074
2017-10-05 13:42:15.649075
2017-10-05 13:42:15.651075
2017-10-05 13:42:15.720079
2017-10-05 13:42:15.737080
2017-10-05 13:42:15.741081
2017-10-05 13:42:15.773082
2017-10-05 13:42:15.806084
2017-10-05 13:42:15.840086
2017-10-05 13:42:15.872088
2017-10-05 13:42:15.907090
2017-10-05 13:42:15.940092
2017-10-05 13:42:15.973094
2017-10-05 13:42:16.005096
2017-10-05 13:42:16.039098
2017-10-05 13:42:16.072099
2017-10-05 13:42:16.105101
2017-10-05 13:42:16.183106
2017-10-05 13:42:16.217108
2017-10-05 13:42:16.241109
2017-10-05 13:42:16.286112
2017-10-05 13:42:16.315113
2017-10-05 13:42:16.340115
2017-10-05 13:42:16.372117
2017-10-05 13:42:16.405118
2017-10-05 13:42:16.439120
2017-10-05 13:42:16.472122
2017-10-05 13:42:16.513125
2017-10-05 13:42:16.540126
2017-10-05 13:42:16.573128
2017-10-05 13:42:16.613130
2017-10-05 13:42:16.640132
2017-10-05 13:42:16.672134
2017-10-05 13:42:16.706136
2017-10-05 13:42:16.857144
2017-10-05 13:42:17.844201
2017-10-05 13:42:17.896204
2017-10-05 13:42:17.908204
2017-10-05 13:42:17.940206
2017-10-05 13:42:17.974208
2017-10-05 13:42:18.007210
2017-10-05 13:42:18.040212
2017-10-05 13:42:18.074214
2017-10-05 13:42:18.107216
2017-10-05 13:42:18.140218
2017-10-05 13:42:18.178220
2017-10-05 13:42:18.208222
2017-10-05 13:42:18.241224
2017-10-05 13:42:18.277226
2017-10-05 13:42:18.309227
2017-10-05 13:42:18.347230
2017-10-05 13:42:18.381232
2017-10-05 13:42:18.412233
2017-10-05 13:42:18.445235
2017-10-05 13:42:18.476237
2017-10-05 13:42:18.615245
2017-10-05 13:42:18.718251
2017-10-05 13:42:18.720251
2017-10-05 13:42:18.722251
2017-10-05 13:42:19.719308
2017-10-05 13:42:19.743309
2017-10-05 13:42:19.777311
2017-10-05 13:42:19.816314
2017-10-05 13:42:19.849315
2017-10-05 13:42:19.883317
2017-10-05 13:42:19.916319
2017-10-05 13:42:19.949321
2017-10-05 13:42:19.986323
2017-10-05 13:42:20.010325
2017-10-05 13:42:20.044327
2017-10-05 13:42:20.084329
2017-10-05 13:42:20.116331
2017-10-05 13:42:20.150333
2017-10-05 13:42:20.183335
2017-10-05 13:42:20.230337
2017-10-05 13:42:20.243338
2017-10-05 13:42:20.276340
2017-10-05 13:42:20.316342
2017-10-05 13:42:20.348344
2017-10-05 13:42:20.378346
2017-10-05 13:42:20.416348
2017-10-05 13:42:20.448350
2017-10-05 13:42:20.499353
2017-10-05 13:42:20.510353
2017-10-05 13:42:20.544355
2017-10-05 13:42:20.577357
2017-10-05 13:42:20.610359
2017-10-05 13:42:20.646361
2017-10-05 13:42:20.678363
2017-10-05 13:42:20.731366
2017-10-05 13:42:20.743367
2017-10-05 13:42:20.777369
2017-10-05 13:42:20.827371
2017-10-05 13:42:20.857373
2017-10-05 13:42:20.882375
2017-10-05 13:42:20.910376
2017-10-05 13:42:20.943378
2017-10-05 13:42:20.977380
2017-10-05 13:42:21.015382
2017-10-05 13:42:21.048384
2017-10-05 13:42:21.082386
2017-10-05 13:42:21.118388
2017-10-05 13:42:21.149390
2017-10-05 13:42:21.183392
2017-10-05 13:42:21.216394
2017-10-05 13:42:21.247395
2017-10-05 13:42:21.281397
2017-10-05 13:42:21.318400
2017-10-05 13:42:21.352401
2017-10-05 13:42:21.384403
2017-10-05 13:42:21.419405
2017-10-05 13:42:21.450407
2017-10-05 13:42:21.490409
2017-10-05 13:42:21.516411
2017-10-05 13:42:21.545412
2017-10-05 13:42:21.583415
2017-10-05 13:42:21.618417
2017-10-05 13:42:21.647418
2017-10-05 13:42:21.678420
2017-10-05 13:42:21.711422
2017-10-05 13:42:21.745424
2017-10-05 13:42:21.778426
2017-10-05 13:42:21.816428
2017-10-05 13:42:21.845430
2017-10-05 13:42:21.884432
2017-10-05 13:42:21.919434
2017-10-05 13:42:21.953436
2017-10-05 13:42:21.992438
2017-10-05 13:42:22.012439
2017-10-05 13:42:22.046441
2017-10-05 13:42:22.079443
2017-10-05 13:42:22.112445
2017-10-05 13:42:22.145447
2017-10-05 13:42:22.184449
2017-10-05 13:42:22.213451
2017-10-05 13:42:22.245453
2017-10-05 13:42:22.278454
2017-10-05 13:42:22.315457
2017-10-05 13:42:22.347458
2017-10-05 13:42:22.381460
2017-10-05 13:42:22.414462
2017-10-05 13:42:22.463465
2017-10-05 13:42:22.480466
2017-10-05 13:42:22.513468
2017-10-05 13:42:22.546470
2017-10-05 13:42:22.580472
2017-10-05 13:42:22.613474
2017-10-05 13:42:22.646475
2017-10-05 13:42:22.685478
2017-10-05 13:42:22.714479
2017-10-05 13:42:22.758482
2017-10-05 13:42:22.781483
2017-10-05 13:42:22.814485
2017-10-05 13:42:22.847487
2017-10-05 13:42:22.881489
2017-10-05 13:42:22.914491
2017-10-05 13:42:22.947493
2017-10-05 13:42:22.990495
2017-10-05 13:42:23.014497
2017-10-05 13:42:23.047498
2017-10-05 13:42:23.081500
2017-10-05 13:42:23.114502
2017-10-05 13:42:23.148504
2017-10-05 13:42:23.181506
2017-10-05 13:42:23.214508
2017-10-05 13:42:23.248510
2017-10-05 13:42:23.280512
2017-10-05 13:42:23.317514
2017-10-05 13:42:23.348516
2017-10-05 13:42:23.385518
2017-10-05 13:42:23.419520
2017-10-05 13:42:23.453522
2017-10-05 13:42:23.502524
2017-10-05 13:42:23.515525
2017-10-05 13:42:23.546527
2017-10-05 13:42:23.590529
2017-10-05 13:42:23.613531
2017-10-05 13:42:23.646533
2017-10-05 13:42:23.682535
2017-10-05 13:42:23.716537
2017-10-05 13:42:23.748539
2017-10-05 13:42:23.779540
2017-10-05 13:42:23.818543
2017-10-05 13:42:23.851544
2017-10-05 13:42:23.884546
2017-10-05 13:42:23.918548
2017-10-05 13:42:23.952550
2017-10-05 13:42:23.984552
2017-10-05 13:42:24.034555
2017-10-05 13:42:24.047556
2017-10-05 13:42:24.080557
2017-10-05 13:42:24.114559
2017-10-05 13:42:24.153562
2017-10-05 13:42:24.181563
2017-10-05 13:42:24.219565
2017-10-05 13:42:24.251567
2017-10-05 13:42:24.282569
2017-10-05 13:42:24.314571
2017-10-05 13:42:24.348573
2017-10-05 13:42:24.381575
2017-10-05 13:42:24.414577
2017-10-05 13:42:24.448579
2017-10-05 13:42:24.481580
2017-10-05 13:42:24.521583
2017-10-05 13:42:24.548584
2017-10-05 13:42:24.582586
2017-10-05 13:42:24.615588
2017-10-05 13:42:24.648590
2017-10-05 13:42:24.681592
2017-10-05 13:42:24.715594
2017-10-05 13:42:24.752596
2017-10-05 13:42:24.782598
2017-10-05 13:42:24.814599
2017-10-05 13:42:24.853602
2017-10-05 13:42:24.889604
2017-10-05 13:42:24.923606
2017-10-05 13:42:24.955608
2017-10-05 13:42:24.986609
2017-10-05 13:42:25.021611
2017-10-05 13:42:25.049613
2017-10-05 13:42:25.081615
2017-10-05 13:42:25.114617
2017-10-05 13:42:25.155619
2017-10-05 13:42:25.187621
2017-10-05 13:42:25.221623
2017-10-05 13:42:25.265625
2017-10-05 13:42:25.294627
2017-10-05 13:42:25.314628
2017-10-05 13:42:25.347630
2017-10-05 13:42:25.384632
2017-10-05 13:42:25.422634
2017-10-05 13:42:25.455636
2017-10-05 13:42:25.489638
2017-10-05 13:42:25.523640
2017-10-05 13:42:25.550642
2017-10-05 13:42:25.582643
2017-10-05 13:42:25.616645
2017-10-05 13:42:25.649647
2017-10-05 13:42:25.687649
2017-10-05 13:42:25.716651
2017-10-05 13:42:25.755653
2017-10-05 13:42:25.790655
2017-10-05 13:42:25.815657
2017-10-05 13:42:25.849659
2017-10-05 13:42:25.888661
2017-10-05 13:42:25.922663
2017-10-05 13:42:25.952665
2017-10-05 13:42:25.984666
2017-10-05 13:42:26.020668
2017-10-05 13:42:26.048670
2017-10-05 13:42:26.085672
2017-10-05 13:42:26.119674
2017-10-05 13:42:26.152676
2017-10-05 13:42:26.186678
2017-10-05 13:42:26.219680
2017-10-05 13:42:26.252682
2017-10-05 13:42:26.290684
2017-10-05 13:42:26.318686
2017-10-05 13:42:26.351687
2017-10-05 13:42:26.385689
2017-10-05 13:42:26.418691
2017-10-05 13:42:26.452693
2017-10-05 13:42:26.485695
2017-10-05 13:42:26.519697
2017-10-05 13:42:26.552699
2017-10-05 13:42:26.583701
2017-10-05 13:42:26.617703
2017-10-05 13:42:26.650704
2017-10-05 13:42:26.683706
2017-10-05 13:42:26.716708
2017-10-05 13:42:26.756711
2017-10-05 13:42:26.806713
2017-10-05 13:42:26.816714
2017-10-05 13:42:26.849716
2017-10-05 13:42:26.888718
2017-10-05 13:42:26.922720
2017-10-05 13:42:26.956722
2017-10-05 13:42:26.989724
2017-10-05 13:42:27.024726
2017-10-05 13:42:27.052727
2017-10-05 13:42:27.083729
2017-10-05 13:42:27.116731
2017-10-05 13:42:27.150733
2017-10-05 13:42:27.183735
2017-10-05 13:42:27.223737
2017-10-05 13:42:27.256739
2017-10-05 13:42:27.297742
2017-10-05 13:42:27.320743
2017-10-05 13:42:27.350745
2017-10-05 13:42:27.384746
2017-10-05 13:42:27.417748
2017-10-05 13:42:27.451750
2017-10-05 13:42:27.484752
2017-10-05 13:42:27.524754
2017-10-05 13:42:27.563757
2017-10-05 13:42:27.583758
2017-10-05 13:42:27.617760
2017-10-05 13:42:27.650762
2017-10-05 13:42:27.683764
2017-10-05 13:42:27.717766
2017-10-05 13:42:27.754768
2017-10-05 13:42:27.787770
2017-10-05 13:42:27.818771
2017-10-05 13:42:27.850773
2017-10-05 13:42:27.889775
2017-10-05 13:42:27.923777
2017-10-05 13:42:27.952779
2017-10-05 13:42:27.983781
2017-10-05 13:42:28.017783
2017-10-05 13:42:28.057785
2017-10-05 13:42:28.089787
2017-10-05 13:42:28.117788
2017-10-05 13:42:28.150790
2017-10-05 13:42:28.184792
2017-10-05 13:42:28.221794
2017-10-05 13:42:28.255796
2017-10-05 13:42:28.288798
2017-10-05 13:42:28.332801
2017-10-05 13:42:28.351802
2017-10-05 13:42:28.386804
2017-10-05 13:42:28.422806
2017-10-05 13:42:28.673820
2017-10-05 13:42:28.675820
2017-10-05 13:42:28.677820
2017-10-05 13:42:29.653876
2017-10-05 13:42:29.687878
2017-10-05 13:42:29.720880
2017-10-05 13:42:29.754882
2017-10-05 13:42:29.787884
2017-10-05 13:42:29.820886
2017-10-05 13:42:29.854888
2017-10-05 13:42:29.887890
2017-10-05 13:42:29.921892
2017-10-05 13:42:29.954893
2017-10-05 13:42:29.987895
2017-10-05 13:42:30.025898
2017-10-05 13:42:30.061900
2017-10-05 13:42:30.096902
2017-10-05 13:42:30.119903
2017-10-05 13:42:30.152905
2017-10-05 13:42:30.186907
2017-10-05 13:42:30.219909
2017-10-05 13:42:30.252911
2017-10-05 13:42:30.286912
2017-10-05 13:42:30.319914
2017-10-05 13:42:30.352916
2017-10-05 13:42:30.388918
2017-10-05 13:42:30.421920
2017-10-05 13:42:30.455922
2017-10-05 13:42:30.493924
2017-10-05 13:42:30.526926
2017-10-05 13:42:30.559928
2017-10-05 13:42:30.593930
2017-10-05 13:42:30.621932
2017-10-05 13:42:30.655934
2017-10-05 13:42:30.688935
2017-10-05 13:42:30.720937
2017-10-05 13:42:30.756939
2017-10-05 13:42:30.791941
2017-10-05 13:42:30.826943
2017-10-05 13:42:30.858945
2017-10-05 13:42:30.888947
2017-10-05 13:42:30.922949
2017-10-05 13:42:30.955951
2017-10-05 13:42:30.988953
2017-10-05 13:42:31.022955
2017-10-05 13:42:31.055956
2017-10-05 13:42:31.089958
2017-10-05 13:42:31.122960
2017-10-05 13:42:31.155962
2017-10-05 13:42:31.189964
2017-10-05 13:42:31.222966
2017-10-05 13:42:31.254968
2017-10-05 13:42:31.287970
2017-10-05 13:42:31.325972
2017-10-05 13:42:31.355974
2017-10-05 13:42:31.392976
2017-10-05 13:42:31.420977
2017-10-05 13:42:31.455979
2017-10-05 13:42:31.489981
2017-10-05 13:42:31.523983
2017-10-05 13:42:31.556985
2017-10-05 13:42:31.595987
2017-10-05 13:42:31.622989
2017-10-05 13:42:31.655991
2017-10-05 13:42:31.694993
2017-10-05 13:42:31.727995
2017-10-05 13:42:31.760997
2017-10-05 13:42:31.796999
2017-10-05 13:42:31.828001
2017-10-05 13:42:31.866003
2017-10-05 13:42:31.889004
2017-10-05 13:42:31.927006
2017-10-05 13:42:31.958008
2017-10-05 13:42:31.988010
2017-10-05 13:42:32.022012
2017-10-05 13:42:32.055014
2017-10-05 13:42:32.088015
2017-10-05 13:42:32.122017
2017-10-05 13:42:32.161020
2017-10-05 13:42:32.194022
2017-10-05 13:42:32.229024
2017-10-05 13:42:32.258025
2017-10-05 13:42:32.291027
2017-10-05 13:42:32.324029
2017-10-05 13:42:32.364031
2017-10-05 13:42:32.391033
2017-10-05 13:42:32.424035
2017-10-05 13:42:32.458037
2017-10-05 13:42:32.491039
2017-10-05 13:42:32.529041
2017-10-05 13:42:32.559042
2017-10-05 13:42:32.592044
2017-10-05 13:42:32.623046
2017-10-05 13:42:32.656048
2017-10-05 13:42:32.693050
2017-10-05 13:42:32.726052
2017-10-05 13:42:32.760054
2017-10-05 13:42:32.794056
2017-10-05 13:42:32.827058
2017-10-05 13:42:32.868060
2017-10-05 13:42:32.892061
2017-10-05 13:42:32.923063
2017-10-05 13:42:32.961065
2017-10-05 13:42:32.994067
2017-10-05 13:42:33.028069
2017-10-05 13:42:33.061071
2017-10-05 13:42:33.097073
2017-10-05 13:42:33.126075
2017-10-05 13:42:33.156077
2017-10-05 13:42:33.193079
2017-10-05 13:42:33.224080
2017-10-05 13:42:33.257082
2017-10-05 13:42:33.291084
2017-10-05 13:42:33.329086
2017-10-05 13:42:33.359088
2017-10-05 13:42:33.392090
2017-10-05 13:42:33.425092
2017-10-05 13:42:33.463094
2017-10-05 13:42:33.496096
2017-10-05 13:42:33.529098
2017-10-05 13:42:33.563100
2017-10-05 13:42:33.596102
2017-10-05 13:42:33.640104
2017-10-05 13:42:33.671106
2017-10-05 13:42:33.690107
2017-10-05 13:42:33.723109
2017-10-05 13:42:33.762111
2017-10-05 13:42:33.797113
2017-10-05 13:42:33.826115
2017-10-05 13:42:33.858117
2017-10-05 13:42:33.891119
2017-10-05 13:42:33.924121
2017-10-05 13:42:33.958122
2017-10-05 13:42:33.995125
2017-10-05 13:42:34.028126
2017-10-05 13:42:34.058128
2017-10-05 13:42:34.097130
2017-10-05 13:42:34.129132
2017-10-05 13:42:34.158134
2017-10-05 13:42:34.191136
2017-10-05 13:42:34.236138
2017-10-05 13:42:34.261140
2017-10-05 13:42:34.294142
2017-10-05 13:42:34.328144
2017-10-05 13:42:34.365146
2017-10-05 13:42:34.397148
2017-10-05 13:42:34.427149
2017-10-05 13:42:34.460151
2017-10-05 13:42:34.494153
2017-10-05 13:42:34.527155
2017-10-05 13:42:34.560157
2017-10-05 13:42:34.594159
2017-10-05 13:42:34.639161
2017-10-05 13:42:34.659163
2017-10-05 13:42:34.697165
2017-10-05 13:42:34.736167
2017-10-05 13:42:34.760168
2017-10-05 13:42:34.794170
2017-10-05 13:42:34.827172
2017-10-05 13:42:34.861174
2017-10-05 13:42:34.894176
2017-10-05 13:42:34.925178
2017-10-05 13:42:34.965180
2017-10-05 13:42:34.999182
2017-10-05 13:42:35.028184
2017-10-05 13:42:35.063186
2017-10-05 13:42:35.095187
2017-10-05 13:42:35.146190
2017-10-05 13:42:35.162191
2017-10-05 13:42:35.192193
2017-10-05 13:42:35.226195
2017-10-05 13:42:35.259197
2017-10-05 13:42:35.292199
2017-10-05 13:42:35.326201
2017-10-05 13:42:35.359203
2017-10-05 13:42:35.393205
2017-10-05 13:42:35.426206
2017-10-05 13:42:35.459208
2017-10-05 13:42:35.493210
2017-10-05 13:42:35.530212
2017-10-05 13:42:35.564214
2017-10-05 13:42:35.597216
2017-10-05 13:42:35.631218
2017-10-05 13:42:35.660220
2017-10-05 13:42:35.693222
2017-10-05 13:42:35.727224
2017-10-05 13:42:35.760226
2017-10-05 13:42:35.793227
2017-10-05 13:42:35.827229
2017-10-05 13:42:35.866232
2017-10-05 13:42:35.907234
2017-10-05 13:42:35.927235
2017-10-05 13:42:35.960237
2017-10-05 13:42:35.994239
2017-10-05 13:42:36.027241
2017-10-05 13:42:36.060243
2017-10-05 13:42:36.094245
2017-10-05 13:42:36.134247
2017-10-05 13:42:36.160248
2017-10-05 13:42:36.192250
2017-10-05 13:42:36.231252
2017-10-05 13:42:36.259254
2017-10-05 13:42:36.293256
2017-10-05 13:42:36.331258
2017-10-05 13:42:36.366260
2017-10-05 13:42:36.397262
2017-10-05 13:42:36.426264
2017-10-05 13:42:36.466266
2017-10-05 13:42:36.499268
2017-10-05 13:42:36.533270
2017-10-05 13:42:36.572272
2017-10-05 13:42:36.594273
2017-10-05 13:42:36.633275
2017-10-05 13:42:36.675278
2017-10-05 13:42:36.693279
2017-10-05 13:42:36.727281
2017-10-05 13:42:36.769283
2017-10-05 13:42:36.802285
2017-10-05 13:42:36.834287
2017-10-05 13:42:36.868289
2017-10-05 13:42:36.900291
2017-10-05 13:42:36.939293
2017-10-05 13:42:36.967295
2017-10-05 13:42:36.996296
2017-10-05 13:42:37.029298
2017-10-05 13:42:37.063300
2017-10-05 13:42:37.096302
2017-10-05 13:42:37.129304
2017-10-05 13:42:37.163306
2017-10-05 13:42:37.196308
2017-10-05 13:42:37.229310
2017-10-05 13:42:37.263312
2017-10-05 13:42:37.296313
2017-10-05 13:42:37.330315
2017-10-05 13:42:37.363317
2017-10-05 13:42:37.396319
2017-10-05 13:42:37.430321
2017-10-05 13:42:37.461323
2017-10-05 13:42:37.495325
2017-10-05 13:42:37.528327
2017-10-05 13:42:37.560328
2017-10-05 13:42:37.599331
2017-10-05 13:42:37.634333
2017-10-05 13:42:37.667335
2017-10-05 13:42:37.695336
2017-10-05 13:42:37.729338
2017-10-05 13:42:37.762340
2017-10-05 13:42:37.795342
2017-10-05 13:42:37.829344
2017-10-05 13:42:37.867346
2017-10-05 13:42:37.896348
2017-10-05 13:42:37.932350
2017-10-05 13:42:37.986353
2017-10-05 13:42:37.994353
2017-10-05 13:42:38.027355
2017-10-05 13:42:38.064357
2017-10-05 13:42:38.095359
2017-10-05 13:42:38.128361
2017-10-05 13:42:38.161363
2017-10-05 13:42:38.195365
2017-10-05 13:42:38.228367
2017-10-05 13:42:38.261369
2017-10-05 13:42:38.294370
2017-10-05 13:42:38.327372
2017-10-05 13:42:38.365375
2017-10-05 13:42:38.398376
2017-10-05 13:42:38.432378
2017-10-05 13:42:38.464380
2017-10-05 13:42:38.497382
2017-10-05 13:42:38.530384
2017-10-05 13:42:38.563386
2017-10-05 13:42:38.597388
2017-10-05 13:42:38.630390
2017-10-05 13:42:38.664392
2017-10-05 13:42:38.697394
2017-10-05 13:42:38.729395
2017-10-05 13:42:38.766397
2017-10-05 13:42:38.798399
2017-10-05 13:42:38.831401
2017-10-05 13:42:38.864403
2017-10-05 13:42:38.897405
2017-10-05 13:42:38.930407
2017-10-05 13:42:38.964409
2017-10-05 13:42:38.997411
2017-10-05 13:42:39.031413
2017-10-05 13:42:39.064415
2017-10-05 13:42:39.102417
2017-10-05 13:42:39.136419
2017-10-05 13:42:39.168420
2017-10-05 13:42:39.203422
2017-10-05 13:42:39.230424
2017-10-05 13:42:39.264426
2017-10-05 13:42:39.297428
2017-10-05 13:42:39.330430
2017-10-05 13:42:39.364432
2017-10-05 13:42:39.402434
2017-10-05 13:42:39.435436
2017-10-05 13:42:39.464437
2017-10-05 13:42:39.497439
2017-10-05 13:42:39.535441
2017-10-05 13:42:39.570443
2017-10-05 13:42:39.603445
2017-10-05 13:42:39.633447
2017-10-05 13:42:39.666449
2017-10-05 13:42:39.704451
2017-10-05 13:42:39.730453
2017-10-05 13:42:39.763455
2017-10-05 13:42:39.796456
2017-10-05 13:42:39.830458
2017-10-05 13:42:39.870461
2017-10-05 13:42:39.903463
2017-10-05 13:42:39.931464
2017-10-05 13:42:39.964466
2017-10-05 13:42:40.000468
2017-10-05 13:42:40.036470
2017-10-05 13:42:40.069472
2017-10-05 13:42:40.103474
2017-10-05 13:42:40.136476
2017-10-05 13:42:40.169478
2017-10-05 13:42:40.217480
2017-10-05 13:42:40.234481
2017-10-05 13:42:40.264483
2017-10-05 13:42:40.303485
2017-10-05 13:42:40.336487
2017-10-05 13:42:40.369489
2017-10-05 13:42:40.403491
2017-10-05 13:42:40.436493
2017-10-05 13:42:40.469495
2017-10-05 13:42:40.506497
2017-10-05 13:42:40.531498
2017-10-05 13:42:40.565500
2017-10-05 13:42:40.604503
2017-10-05 13:42:40.638505
2017-10-05 13:42:40.671506
2017-10-05 13:42:40.704508
2017-10-05 13:42:40.735510
2017-10-05 13:42:40.768512
2017-10-05 13:42:40.799514
2017-10-05 13:42:40.832516
2017-10-05 13:42:40.866518
2017-10-05 13:42:40.904520
2017-10-05 13:42:40.937522
2017-10-05 13:42:40.970524
2017-10-05 13:42:41.014526
2017-10-05 13:42:41.032527
2017-10-05 13:42:41.066529
2017-10-05 13:42:41.099531
2017-10-05 13:42:41.133533
2017-10-05 13:42:41.166535
2017-10-05 13:42:41.204537
2017-10-05 13:42:41.237539
2017-10-05 13:42:41.265540
2017-10-05 13:42:41.298542
2017-10-05 13:42:41.335544
2017-10-05 13:42:41.369546
2017-10-05 13:42:41.403548
2017-10-05 13:42:41.433550
2017-10-05 13:42:41.471552
2017-10-05 13:42:41.504554
2017-10-05 13:42:41.532556
2017-10-05 13:42:41.565558
2017-10-05 13:42:41.605560
2017-10-05 13:42:41.635562
2017-10-05 13:42:41.668563
2017-10-05 13:42:41.701565
2017-10-05 13:42:41.735567
2017-10-05 13:42:41.768569
2017-10-05 13:42:41.805571
2017-10-05 13:42:41.835573
2017-10-05 13:42:41.868575
2017-10-05 13:42:41.902577
2017-10-05 13:42:41.935579
2017-10-05 13:42:41.968581
2017-10-05 13:42:42.002583
2017-10-05 13:42:42.035584
2017-10-05 13:42:42.068586
2017-10-05 13:42:42.102588
2017-10-05 13:42:42.135590
2017-10-05 13:42:42.169592
2017-10-05 13:42:42.202594
2017-10-05 13:42:42.235596
2017-10-05 13:42:42.268598
2017-10-05 13:42:42.298600
2017-10-05 13:42:42.332601
2017-10-05 13:42:42.370604
2017-10-05 13:42:42.403606
2017-10-05 13:42:42.437607
2017-10-05 13:42:42.470609
2017-10-05 13:42:42.511612
2017-10-05 13:42:42.534613
2017-10-05 13:42:42.567615
2017-10-05 13:42:42.601617
2017-10-05 13:42:42.634619
2017-10-05 13:42:42.673621
2017-10-05 13:42:42.705623
2017-10-05 13:42:42.738625
2017-10-05 13:42:42.769626
2017-10-05 13:42:42.800628
2017-10-05 13:42:42.833630
2017-10-05 13:42:42.870632
2017-10-05 13:42:42.904634
2017-10-05 13:42:42.937636
2017-10-05 13:42:42.969638
2017-10-05 13:42:43.018641
2017-10-05 13:42:43.034642
2017-10-05 13:42:43.066643
